timestamp,avg_price,Binance Spot_TC,Binance Futures_TC,Bybit_TC,OKX_TC,Binance US_TC,Bitmex_TC
1753654569,,0,0,0,0,0,0
1753654570,,0,0,0,0,0,0
1753654571,,0,0,0,0,0,0
1753654572,,0,0,0,0,0,0
1753654573,,0,0,0,0,0,0
1753654574,,0,0,0,0,0,0
1753654575,,0,0,0,0,0,0
1753654576,,0,0,0,0,0,0
1753654577,,0,0,0,0,0,0
1753654578,,0,0,0,0,0,0
1753654579,,0,0,0,0,0,0
1753654580,,0,0,0,0,0,0
1753654581,,0,0,0,0,0,0
1753654582,,0,0,0,0,0,0
1753654583,,0,0,0,0,0,0
1753654584,,0,0,0,0,0,0
1753654585,,0,0,0,0,0,0
1753654586,,0,0,0,0,0,0
1753654587,,0,0,0,0,0,0
1753654588,,0,0,0,0,0,0
1753654589,,0,0,0,0,0,0
1753654590,,0,0,0,0,0,0
1753654591,,0,0,0,0,0,0
1753654592,,0,0,0,0,0,0
1753654593,,0,0,0,0,0,0
1753654594,,0,0,0,0,0,0
1753654595,,0,0,0,0,0,0
1753654596,,0,0,0,0,0,0
1753654597,,0,0,0,0,0,0
1753654598,,0,0,0,0,0,0
1753654599,,0,0,0,0,0,0
1753654600,,0,0,0,0,0,0
1753654601,,0,0,0,0,0,0
1753654603,,0,0,0,0,0,0
1753654604,,0,0,0,0,0,0
1753654605,,0,0,0,0,0,0
1753654606,,0,0,0,0,0,0
1753654607,,0,0,0,0,0,0
1753654608,,0,0,0,0,0,0
1753654609,,0,0,0,0,0,0
1753654610,,0,0,0,0,0,0
1753654611,,0,0,0,0,0,0
1753654612,,0,0,0,0,0,0
1753654613,,0,0,0,0,0,0
1753654614,,0,0,0,0,0,0
1753654615,,0,0,0,0,0,0
1753654616,,0,0,0,0,0,0
1753654617,,0,0,0,0,0,0
1753654618,,0,0,0,0,0,0
1753654619,,0,0,0,0,0,0
1753654620,,0,0,0,0,0,0
1753654621,,0,0,0,0,0,0
1753654622,,0,0,0,0,0,0
1753654623,,0,0,0,0,0,0
1753654624,,0,0,0,0,0,0
1753654625,,0,0,0,0,0,0
1753654626,,0,0,0,0,0,0
1753654627,,0,0,0,0,0,0
1753654628,,0,0,0,0,0,0
1753654629,,0,0,0,0,0,0
1753654630,,0,0,0,0,0,0
1753654631,,0,0,0,0,0,0
1753654632,,0,0,0,0,0,0
1753654633,,0,0,0,0,0,0
1753654634,,0,0,0,0,0,0
1753654635,,0,0,0,0,0,0
1753654636,,0,0,0,0,0,0
1753654637,,0,0,0,0,0,0
1753654638,,0,0,0,0,0,0
1753654639,,0,0,0,0,0,0
1753654640,,0,0,0,0,0,0
1753654641,,0,0,0,0,0,0
1753654642,,0,0,0,0,0,0
1753654643,,0,0,0,0,0,0
1753654644,,0,0,0,0,0,0
1753654645,,0,0,0,0,0,0
1753654646,,0,0,0,0,0,0
1753654647,,0,0,0,0,0,0
1753654648,,0,0,0,0,0,0
1753654649,,0,0,0,0,0,0
1753654650,,0,0,0,0,0,0
1753654651,,0,0,0,0,0,0
1753654652,,0,0,0,0,0,0
1753654653,,0,0,0,0,0,0
1753654654,,0,0,0,0,0,0
1753654655,,0,0,0,0,0,0
1753654656,,0,0,0,0,0,0
1753654657,,0,0,0,0,0,0
1753654658,,0,0,0,0,0,0
1753654659,,0,0,0,0,0,0
1753654660,,0,0,0,0,0,0
1753654661,,0,0,0,0,0,0
1753654662,,0,0,0,0,0,0
1753654663,,0,0,0,0,0,0
1753654664,,0,0,0,0,0,0
1753654665,,0,0,0,0,0,0
1753654666,,0,0,0,0,0,0
1753654667,,0,0,0,0,0,0
1753654668,,0,0,0,0,0,0
1753654669,,0,0,0,0,0,0
1753654670,,0,0,0,0,0,0
1753654671,,0,0,0,0,0,0
1753654672,,0,0,0,0,0,0
1753654673,,0,0,0,0,0,0
1753654674,,0,0,0,0,0,0
1753654675,,0,0,0,0,0,0
1753654676,,0,0,0,0,0,0
1753654677,,0,0,0,0,0,0
1753654678,,0,0,0,0,0,0
1753654679,,0,0,0,0,0,0
1753654680,,0,0,0,0,0,0
1753654681,,0,0,0,0,0,0
1753654682,,0,0,0,0,0,0
1753654683,,0,0,0,0,0,0
1753654684,,0,0,0,0,0,0
1753654686,,0,0,0,0,0,0
1753654687,,0,0,0,0,0,0
1753654688,,0,0,0,0,0,0
1753654689,,0,0,0,0,0,0
1753654690,,0,0,0,0,0,0
1753654691,,0,0,0,0,0,0
1753654692,,0,0,0,0,0,0
1753654693,,0,0,0,0,0,0
1753654694,,0,0,0,0,0,0
1753654695,,0,0,0,0,0,0
1753654696,,0,0,0,0,0,0
1753654697,,0,0,0,0,0,0
1753654698,,0,0,0,0,0,0
1753654699,,0,0,0,0,0,0
1753654700,,0,0,0,0,0,0
1753654701,,0,0,0,0,0,0
1753654702,,0,0,0,0,0,0
1753654703,,0,0,0,0,0,0
1753654704,,0,0,0,0,0,0
1753654705,,0,0,0,0,0,0
1753654706,,0,0,0,0,0,0
1753654707,,0,0,0,0,0,0
1753654708,,0,0,0,0,0,0
1753654709,,0,0,0,0,0,0
1753654710,,0,0,0,0,0,0
1753654711,,0,0,0,0,0,0
1753654712,,0,0,0,0,0,0
1753654713,,0,0,0,0,0,0
1753654714,,0,0,0,0,0,0
1753654715,,0,0,0,0,0,0
1753654716,,0,0,0,0,0,0
1753654717,,0,0,0,0,0,0
1753654718,,0,0,0,0,0,0
1753654719,,0,0,0,0,0,0
1753654720,,0,0,0,0,0,0
1753654721,,0,0,0,0,0,0
1753654722,,0,0,0,0,0,0
1753654723,,0,0,0,0,0,0
1753654724,,0,0,0,0,0,0
1753654725,,0,0,0,0,0,0
1753654726,,0,0,0,0,0,0
1753654727,,0,0,0,0,0,0
1753654728,,0,0,0,0,0,0
1753654729,,0,0,0,0,0,0
1753654730,,0,0,0,0,0,0
1753654731,,0,0,0,0,0,0
1753654732,,0,0,0,0,0,0
1753654733,,0,0,0,0,0,0
1753654734,,0,0,0,0,0,0
1753654735,,0,0,0,0,0,0
1753654736,,0,0,0,0,0,0
1753654737,,0,0,0,0,0,0
1753654738,,0,0,0,0,0,0
1753654739,,0,0,0,0,0,0
1753654740,,0,0,0,0,0,0
1753654741,,0,0,0,0,0,0
1753654742,,0,0,0,0,0,0
1753654743,,0,0,0,0,0,0
1753654744,,0,0,0,0,0,0
1753654745,,0,0,0,0,0,0
1753654746,,0,0,0,0,0,0
1753654747,,0,0,0,0,0,0
1753654748,,0,0,0,0,0,0
1753654749,,0,0,0,0,0,0
1753654750,,0,0,0,0,0,0
1753654751,,0,0,0,0,0,0
1753654752,,0,0,0,0,0,0
1753654753,,0,0,0,0,0,0
1753654754,,0,0,0,0,0,0
1753654755,,0,0,0,0,0,0
1753654756,,0,0,0,0,0,0
1753654757,,0,0,0,0,0,0
1753654758,,0,0,0,0,0,0
1753654759,,0,0,0,0,0,0
1753654760,,0,0,0,0,0,0
1753654761,,0,0,0,0,0,0
1753654762,,0,0,0,0,0,0
1753654763,,0,0,0,0,0,0
1753654764,,0,0,0,0,0,0
1753654765,,0,0,0,0,0,0
1753654766,,0,0,0,0,0,0
1753654767,,0,0,0,0,0,0
1753654768,,0,0,0,0,0,0
1753654769,,0,0,0,0,0,0
1753654770,,0,0,0,0,0,0
1753654772,,0,0,0,0,0,0
1753654773,,0,0,0,0,0,0
1753654774,,0,0,0,0,0,0
1753654775,,0,0,0,0,0,0
1753654776,,0,0,0,0,0,0
1753654777,,0,0,0,0,0,0
1753654778,,0,0,0,0,0,0
1753654779,,0,0,0,0,0,0
1753654780,,0,0,0,0,0,0
1753654781,,0,0,0,0,0,0
1753654782,,0,0,0,0,0,0
1753654783,,0,0,0,0,0,0
1753654784,,0,0,0,0,0,0
1753654785,,0,0,0,0,0,0
1753654786,,0,0,0,0,0,0
1753654787,,0,0,0,0,0,0
1753654788,,0,0,0,0,0,0
1753654789,,0,0,0,0,0,0
1753654790,,0,0,0,0,0,0
1753654791,,0,0,0,0,0,0
1753654792,,0,0,0,0,0,0
1753654793,,0,0,0,0,0,0
1753654794,,0,0,0,0,0,0
1753654795,,0,0,0,0,0,0
1753654796,,0,0,0,0,0,0
1753654797,,0,0,0,0,0,0
1753654798,,0,0,0,0,0,0
1753654799,,0,0,0,0,0,0
1753654800,,0,0,0,0,0,0
1753654801,,0,0,0,0,0,0
1753654802,,0,0,0,0,0,0
1753654803,,0,0,0,0,0,0
1753654804,,0,0,0,0,0,0
1753654805,,0,0,0,0,0,0
1753654806,,0,0,0,0,0,0
1753654807,,0,0,0,0,0,0
1753654808,,0,0,0,0,0,0
1753654809,,0,0,0,0,0,0
1753654810,,0,0,0,0,0,0
1753654811,,0,0,0,0,0,0
1753654812,,0,0,0,0,0,0
1753654813,,0,0,0,0,0,0
1753654814,,0,0,0,0,0,0
1753654815,,0,0,0,0,0,0
1753654816,,0,0,0,0,0,0
1753654817,,0,0,0,0,0,0
1753654818,,0,0,0,0,0,0
1753654819,,0,0,0,0,0,0
1753654820,,0,0,0,0,0,0
1753654821,,0,0,0,0,0,0
1753654822,,0,0,0,0,0,0
1753654823,,0,0,0,0,0,0
1753654824,,0,0,0,0,0,0
1753654825,,0,0,0,0,0,0
1753654826,,0,0,0,0,0,0
1753654827,,0,0,0,0,0,0
1753654828,,0,0,0,0,0,0
1753654829,,0,0,0,0,0,0
1753654830,,0,0,0,0,0,0
1753654831,,0,0,0,0,0,0
1753654832,,0,0,0,0,0,0
1753654833,,0,0,0,0,0,0
1753654834,,0,0,0,0,0,0
1753654835,,0,0,0,0,0,0
1753654836,,0,0,0,0,0,0
1753654837,,0,0,0,0,0,0
1753654838,,0,0,0,0,0,0
1753654839,,0,0,0,0,0,0
1753654840,,0,0,0,0,0,0
1753654841,,0,0,0,0,0,0
1753654842,,0,0,0,0,0,0
1753654843,,0,0,0,0,0,0
1753654844,,0,0,0,0,0,0
1753654845,,0,0,0,0,0,0
1753654846,,0,0,0,0,0,0
1753654847,,0,0,0,0,0,0
1753654848,,0,0,0,0,0,0
1753654849,,0,0,0,0,0,0
1753654850,,0,0,0,0,0,0
1753654851,,0,0,0,0,0,0
1753654852,,0,0,0,0,0,0
1753654853,,0,0,0,0,0,0
1753654854,,0,0,0,0,0,0
1753654855,,0,0,0,0,0,0
1753654857,,0,0,0,0,0,0
1753654858,,0,0,0,0,0,0
1753654859,,0,0,0,0,0,0
1753654860,,0,0,0,0,0,0
1753654861,,0,0,0,0,0,0
1753654862,,0,0,0,0,0,0
1753654863,,0,0,0,0,0,0
1753654864,,0,0,0,0,0,0
1753654865,,0,0,0,0,0,0
1753654866,,0,0,0,0,0,0
1753654867,,0,0,0,0,0,0
1753654868,,0,0,0,0,0,0
1753654869,,0,0,0,0,0,0
1753654870,,0,0,0,0,0,0
1753654871,,0,0,0,0,0,0
1753654872,,0,0,0,0,0,0
1753654873,,0,0,0,0,0,0
1753654874,,0,0,0,0,0,0
1753654875,,0,0,0,0,0,0
1753654876,,0,0,0,0,0,0
1753654877,,0,0,0,0,0,0
1753654878,,0,0,0,0,0,0
1753654879,,0,0,0,0,0,0
1753654880,,0,0,0,0,0,0
1753654881,,0,0,0,0,0,0
1753654882,,0,0,0,0,0,0
1753654883,,0,0,0,0,0,0
1753654884,,0,0,0,0,0,0
1753654885,,0,0,0,0,0,0
1753654886,,0,0,0,0,0,0
1753654887,,0,0,0,0,0,0
1753654888,,0,0,0,0,0,0
1753654889,,0,0,0,0,0,0
1753654890,,0,0,0,0,0,0
1753654891,,0,0,0,0,0,0
1753654892,,0,0,0,0,0,0
1753654893,,0,0,0,0,0,0
1753654894,,0,0,0,0,0,0
1753654895,,0,0,0,0,0,0
1753654896,,0,0,0,0,0,0
1753654897,,0,0,0,0,0,0
1753654898,,0,0,0,0,0,0
1753654899,,0,0,0,0,0,0
1753654900,,0,0,0,0,0,0
1753654901,,0,0,0,0,0,0
1753654902,,0,0,0,0,0,0
1753654903,,0,0,0,0,0,0
1753654904,,0,0,0,0,0,0
1753654905,,0,0,0,0,0,0
1753654906,,0,0,0,0,0,0
1753654907,,0,0,0,0,0,0
1753654908,,0,0,0,0,0,0
1753654909,,0,0,0,0,0,0
1753654910,,0,0,0,0,0,0
1753654911,,0,0,0,0,0,0
1753654912,,0,0,0,0,0,0
1753654913,,0,0,0,0,0,0
1753654914,,0,0,0,0,0,0
1753654915,,0,0,0,0,0,0
1753654916,,0,0,0,0,0,0
1753654917,,0,0,0,0,0,0
1753654918,,0,0,0,0,0,0
1753654919,,0,0,0,0,0,0
1753654920,,0,0,0,0,0,0
1753654921,,0,0,0,0,0,0
1753654922,,0,0,0,0,0,0
1753654923,,0,0,0,0,0,0
1753654924,,0,0,0,0,0,0
1753654925,,0,0,0,0,0,0
1753654926,,0,0,0,0,0,0
1753654927,,0,0,0,0,0,0
1753654928,,0,0,0,0,0,0
1753654929,,0,0,0,0,0,0
1753654930,,0,0,0,0,0,0
1753654931,,0,0,0,0,0,0
1753654932,,0,0,0,0,0,0
1753654933,,0,0,0,0,0,0
1753654934,,0,0,0,0,0,0
1753654935,,0,0,0,0,0,0
1753654936,,0,0,0,0,0,0
1753654937,,0,0,0,0,0,0
1753654938,,0,0,0,0,0,0
1753654939,,0,0,0,0,0,0
1753654940,,0,0,0,0,0,0
1753654942,,0,0,0,0,0,0
1753654943,,0,0,0,0,0,0
1753654944,,0,0,0,0,0,0
1753654945,,0,0,0,0,0,0
1753654946,,0,0,0,0,0,0
1753654947,,0,0,0,0,0,0
1753654948,,0,0,0,0,0,0
1753654949,,0,0,0,0,0,0
1753654950,,0,0,0,0,0,0
1753654951,,0,0,0,0,0,0
1753654952,,0,0,0,0,0,0
1753654953,,0,0,0,0,0,0
1753654954,,0,0,0,0,0,0
1753654955,,0,0,0,0,0,0
1753654956,,0,0,0,0,0,0
1753654957,,0,0,0,0,0,0
1753654958,,0,0,0,0,0,0
1753654959,,0,0,0,0,0,0
1753654960,,0,0,0,0,0,0
1753654961,,0,0,0,0,0,0
1753654962,,0,0,0,0,0,0
1753654963,,0,0,0,0,0,0
1753654964,,0,0,0,0,0,0
1753654965,,0,0,0,0,0,0
1753654966,,0,0,0,0,0,0
1753654967,,0,0,0,0,0,0
1753654968,,0,0,0,0,0,0
1753654969,,0,0,0,0,0,0
1753654970,,0,0,0,0,0,0
1753654971,,0,0,0,0,0,0
1753654972,,0,0,0,0,0,0
1753654973,,0,0,0,0,0,0
1753654974,,0,0,0,0,0,0
1753654975,,0,0,0,0,0,0
1753654976,,0,0,0,0,0,0
1753654977,,0,0,0,0,0,0
1753654978,,0,0,0,0,0,0
1753654979,,0,0,0,0,0,0
1753654980,,0,0,0,0,0,0
1753654981,,0,0,0,0,0,0
1753654982,,0,0,0,0,0,0
1753654983,,0,0,0,0,0,0
1753654984,,0,0,0,0,0,0
1753654985,,0,0,0,0,0,0
1753654986,,0,0,0,0,0,0
1753654987,,0,0,0,0,0,0
1753654988,,0,0,0,0,0,0
1753654989,,0,0,0,0,0,0
1753654990,,0,0,0,0,0,0
1753654991,,0,0,0,0,0,0
1753654992,,0,0,0,0,0,0
1753654993,,0,0,0,0,0,0
1753654994,,0,0,0,0,0,0
1753654995,,0,0,0,0,0,0
1753654996,,0,0,0,0,0,0
1753654997,,0,0,0,0,0,0
1753654998,,0,0,0,0,0,0
1753654999,,0,0,0,0,0,0
1753655000,,0,0,0,0,0,0
1753655001,,0,0,0,0,0,0
1753655002,,0,0,0,0,0,0
1753655003,,0,0,0,0,0,0
1753655004,,0,0,0,0,0,0
1753655005,,0,0,0,0,0,0
1753655006,,0,0,0,0,0,0
1753655007,,0,0,0,0,0,0
1753655008,,0,0,0,0,0,0
1753655009,,0,0,0,0,0,0
1753655010,,0,0,0,0,0,0
1753655011,,0,0,0,0,0,0
1753655012,,0,0,0,0,0,0
1753655013,,0,0,0,0,0,0
1753655014,,0,0,0,0,0,0
1753655015,,0,0,0,0,0,0
1753655016,,0,0,0,0,0,0
1753655017,,0,0,0,0,0,0
1753655018,,0,0,0,0,0,0
1753655019,,0,0,0,0,0,0
1753655020,,0,0,0,0,0,0
1753655021,,0,0,0,0,0,0
1753655022,,0,0,0,0,0,0
1753655023,,0,0,0,0,0,0
1753655024,,0,0,0,0,0,0
1753655025,,0,0,0,0,0,0
1753655027,,0,0,0,0,0,0
1753655028,,0,0,0,0,0,0
1753655029,,0,0,0,0,0,0
1753655030,,0,0,0,0,0,0
1753655031,,0,0,0,0,0,0
1753655032,,0,0,0,0,0,0
1753655033,,0,0,0,0,0,0
1753655034,,0,0,0,0,0,0
1753655035,,0,0,0,0,0,0
1753655036,,0,0,0,0,0,0
1753655037,,0,0,0,0,0,0
1753655038,,0,0,0,0,0,0
1753655039,,0,0,0,0,0,0
1753655040,,0,0,0,0,0,0
1753655041,,0,0,0,0,0,0
1753655042,,0,0,0,0,0,0
1753655043,,0,0,0,0,0,0
1753655044,,0,0,0,0,0,0
1753655045,,0,0,0,0,0,0
1753655046,,0,0,0,0,0,0
1753655047,,0,0,0,0,0,0
1753655048,,0,0,0,0,0,0
1753655049,,0,0,0,0,0,0
1753655050,,0,0,0,0,0,0
1753655051,,0,0,0,0,0,0
1753655052,,0,0,0,0,0,0
1753655053,,0,0,0,0,0,0
1753655054,,0,0,0,0,0,0
1753655055,,0,0,0,0,0,0
1753655056,,0,0,0,0,0,0
1753655057,,0,0,0,0,0,0
1753655058,,0,0,0,0,0,0
1753655059,,0,0,0,0,0,0
1753655060,,0,0,0,0,0,0
1753655061,,0,0,0,0,0,0
1753655062,,0,0,0,0,0,0
1753655063,,0,0,0,0,0,0
1753655064,,0,0,0,0,0,0
1753655065,,0,0,0,0,0,0
1753655066,,0,0,0,0,0,0
1753655067,,0,0,0,0,0,0
1753655068,,0,0,0,0,0,0
1753655069,,0,0,0,0,0,0
1753655070,,0,0,0,0,0,0
1753655071,,0,0,0,0,0,0
1753655072,,0,0,0,0,0,0
1753655073,,0,0,0,0,0,0
1753655074,,0,0,0,0,0,0
1753655075,,0,0,0,0,0,0
1753655076,,0,0,0,0,0,0
1753655077,,0,0,0,0,0,0
1753655078,,0,0,0,0,0,0
1753655079,,0,0,0,0,0,0
1753655080,,0,0,0,0,0,0
1753655081,,0,0,0,0,0,0
1753655082,,0,0,0,0,0,0
1753655083,,0,0,0,0,0,0
1753655084,,0,0,0,0,0,0
1753655085,,0,0,0,0,0,0
1753655086,,0,0,0,0,0,0
1753655087,,0,0,0,0,0,0
1753655088,,0,0,0,0,0,0
1753655089,,0,0,0,0,0,0
1753655090,,0,0,0,0,0,0
1753655091,,0,0,0,0,0,0
1753655092,,0,0,0,0,0,0
1753655093,,0,0,0,0,0,0
1753655094,,0,0,0,0,0,0
1753655095,,0,0,0,0,0,0
1753655096,,0,0,0,0,0,0
1753655097,,0,0,0,0,0,0
1753655098,,0,0,0,0,0,0
1753655099,,0,0,0,0,0,0
1753655100,,0,0,0,0,0,0
1753655101,,0,0,0,0,0,0
1753655102,,0,0,0,0,0,0
1753655103,,0,0,0,0,0,0
1753655104,,0,0,0,0,0,0
1753655105,,0,0,0,0,0,0
1753655106,,0,0,0,0,0,0
1753655107,,0,0,0,0,0,0
1753655108,,0,0,0,0,0,0
1753655109,,0,0,0,0,0,0
1753655110,,0,0,0,0,0,0
1753655111,,0,0,0,0,0,0
1753655112,,0,0,0,0,0,0
1753655114,,0,0,0,0,0,0
1753655115,,0,0,0,0,0,0
1753655116,,0,0,0,0,0,0
1753655117,,0,0,0,0,0,0
1753655118,,0,0,0,0,0,0
1753655119,,0,0,0,0,0,0
1753655120,,0,0,0,0,0,0
1753655121,,0,0,0,0,0,0
1753655122,,0,0,0,0,0,0
1753655123,,0,0,0,0,0,0
1753655124,,0,0,0,0,0,0
1753655125,,0,0,0,0,0,0
1753655126,,0,0,0,0,0,0
1753655127,,0,0,0,0,0,0
1753655128,,0,0,0,0,0,0
1753655129,,0,0,0,0,0,0
1753655130,,0,0,0,0,0,0
1753655131,,0,0,0,0,0,0
1753655132,,0,0,0,0,0,0
1753655133,,0,0,0,0,0,0
1753655134,,0,0,0,0,0,0
1753655135,,0,0,0,0,0,0
1753655136,,0,0,0,0,0,0
1753655137,,0,0,0,0,0,0
1753655138,,0,0,0,0,0,0
1753655139,,0,0,0,0,0,0
1753655140,,0,0,0,0,0,0
1753655141,,0,0,0,0,0,0
1753655142,,0,0,0,0,0,0
1753655143,,0,0,0,0,0,0
1753655144,,0,0,0,0,0,0
1753655145,,0,0,0,0,0,0
1753655146,,0,0,0,0,0,0
1753655147,,0,0,0,0,0,0
1753655148,,0,0,0,0,0,0
1753655149,,0,0,0,0,0,0
1753655150,,0,0,0,0,0,0
1753655151,,0,0,0,0,0,0
1753655152,,0,0,0,0,0,0
1753655153,,0,0,0,0,0,0
1753655154,,0,0,0,0,0,0
1753655155,,0,0,0,0,0,0
1753655156,,0,0,0,0,0,0
1753655157,,0,0,0,0,0,0
1753655158,,0,0,0,0,0,0
1753655159,,0,0,0,0,0,0
1753655160,,0,0,0,0,0,0
1753655161,,0,0,0,0,0,0
1753655162,,0,0,0,0,0,0
1753655163,,0,0,0,0,0,0
1753655164,,0,0,0,0,0,0
1753655165,,0,0,0,0,0,0
1753655166,,0,0,0,0,0,0
1753655167,,0,0,0,0,0,0
1753655168,,0,0,0,0,0,0
1753655169,,0,0,0,0,0,0
1753655170,,0,0,0,0,0,0
1753655171,,0,0,0,0,0,0
1753655172,,0,0,0,0,0,0
1753655173,,0,0,0,0,0,0
1753655174,,0,0,0,0,0,0
1753655175,,0,0,0,0,0,0
1753655176,,0,0,0,0,0,0
1753655177,,0,0,0,0,0,0
1753655178,,0,0,0,0,0,0
1753655179,,0,0,0,0,0,0
1753655180,,0,0,0,0,0,0
1753655181,,0,0,0,0,0,0
1753655182,,0,0,0,0,0,0
1753655183,,0,0,0,0,0,0
1753655184,,0,0,0,0,0,0
1753655185,,0,0,0,0,0,0
1753655186,,0,0,0,0,0,0
1753655187,,0,0,0,0,0,0
1753655188,,0,0,0,0,0,0
1753655189,,0,0,0,0,0,0
1753655190,,0,0,0,0,0,0
1753655191,,0,0,0,0,0,0
1753655192,,0,0,0,0,0,0
1753655193,,0,0,0,0,0,0
1753655194,,0,0,0,0,0,0
1753655195,,0,0,0,0,0,0
1753655196,,0,0,0,0,0,0
1753655198,,0,0,0,0,0,0
1753655199,,0,0,0,0,0,0
1753655200,,0,0,0,0,0,0
1753655201,,0,0,0,0,0,0
1753655202,,0,0,0,0,0,0
1753655203,,0,0,0,0,0,0
1753655204,,0,0,0,0,0,0
1753655205,,0,0,0,0,0,0
1753655206,,0,0,0,0,0,0
1753655207,,0,0,0,0,0,0
1753655208,,0,0,0,0,0,0
1753655209,,0,0,0,0,0,0
1753655210,,0,0,0,0,0,0
1753655211,,0,0,0,0,0,0
1753655212,,0,0,0,0,0,0
1753655213,,0,0,0,0,0,0
1753655214,,0,0,0,0,0,0
1753655215,,0,0,0,0,0,0
1753655216,,0,0,0,0,0,0
1753655217,,0,0,0,0,0,0
1753655218,,0,0,0,0,0,0
1753655219,,0,0,0,0,0,0
1753655220,,0,0,0,0,0,0
1753655221,,0,0,0,0,0,0
1753655222,,0,0,0,0,0,0
1753655223,,0,0,0,0,0,0
1753655224,,0,0,0,0,0,0
1753655225,,0,0,0,0,0,0
1753655226,,0,0,0,0,0,0
1753655227,,0,0,0,0,0,0
1753655228,,0,0,0,0,0,0
1753655229,,0,0,0,0,0,0
1753655230,,0,0,0,0,0,0
1753655231,,0,0,0,0,0,0
1753655232,,0,0,0,0,0,0
1753655233,,0,0,0,0,0,0
1753655234,,0,0,0,0,0,0
1753655235,,0,0,0,0,0,0
1753655236,,0,0,0,0,0,0
1753655237,,0,0,0,0,0,0
1753655238,,0,0,0,0,0,0
1753655239,,0,0,0,0,0,0
1753655240,,0,0,0,0,0,0
1753655241,,0,0,0,0,0,0
1753655242,,0,0,0,0,0,0
1753655243,,0,0,0,0,0,0
1753655244,,0,0,0,0,0,0
1753655245,,0,0,0,0,0,0
1753655246,,0,0,0,0,0,0
1753655247,,0,0,0,0,0,0
1753655248,,0,0,0,0,0,0
1753655249,,0,0,0,0,0,0
1753655250,,0,0,0,0,0,0
1753655251,,0,0,0,0,0,0
1753655252,,0,0,0,0,0,0
1753655253,,0,0,0,0,0,0
1753655254,,0,0,0,0,0,0
1753655255,,0,0,0,0,0,0
1753655256,,0,0,0,0,0,0
1753655257,,0,0,0,0,0,0
1753655258,,0,0,0,0,0,0
1753655259,,0,0,0,0,0,0
1753655260,,0,0,0,0,0,0
1753655261,,0,0,0,0,0,0
1753655262,,0,0,0,0,0,0
1753655263,,0,0,0,0,0,0
1753655264,,0,0,0,0,0,0
1753655265,,0,0,0,0,0,0
1753655266,,0,0,0,0,0,0
1753655267,,0,0,0,0,0,0
1753655268,,0,0,0,0,0,0
1753655269,,0,0,0,0,0,0
1753655270,,0,0,0,0,0,0
1753655271,,0,0,0,0,0,0
1753655273,,0,0,0,0,0,0
1753655274,,0,0,0,0,0,0
1753655275,,0,0,0,0,0,0
1753655276,,0,0,0,0,0,0
1753655277,,0,0,0,0,0,0
1753655278,,0,0,0,0,0,0
1753655279,,0,0,0,0,0,0
1753655280,,0,0,0,0,0,0
1753655281,,0,0,0,0,0,0
1753655282,,0,0,0,0,0,0
1753655283,,0,0,0,0,0,0
1753655284,,0,0,0,0,0,0
1753655285,,0,0,0,0,0,0
1753655286,,0,0,0,0,0,0
1753655287,,0,0,0,0,0,0
1753655288,,0,0,0,0,0,0
1753655289,,0,0,0,0,0,0
1753655290,,0,0,0,0,0,0
1753655291,,0,0,0,0,0,0
1753655292,,0,0,0,0,0,0
1753655293,,0,0,0,0,0,0
1753655294,,0,0,0,0,0,0
1753655295,,0,0,0,0,0,0
1753655296,,0,0,0,0,0,0
1753655297,,0,0,0,0,0,0
1753655298,,0,0,0,0,0,0
1753655299,,0,0,0,0,0,0
1753655300,,0,0,0,0,0,0
1753655301,,0,0,0,0,0,0
1753655302,,0,0,0,0,0,0
1753655303,,0,0,0,0,0,0
1753655304,,0,0,0,0,0,0
1753655305,,0,0,0,0,0,0
1753655306,,0,0,0,0,0,0
1753655307,,0,0,0,0,0,0
1753655308,,0,0,0,0,0,0
1753655309,,0,0,0,0,0,0
1753655310,,0,0,0,0,0,0
1753655311,,0,0,0,0,0,0
1753655312,,0,0,0,0,0,0
1753655313,,0,0,0,0,0,0
1753655314,,0,0,0,0,0,0
1753655315,,0,0,0,0,0,0
1753655316,,0,0,0,0,0,0
1753655317,,0,0,0,0,0,0
1753655318,,0,0,0,0,0,0
1753655319,,0,0,0,0,0,0
1753655320,,0,0,0,0,0,0
1753655321,,0,0,0,0,0,0
1753655322,,0,0,0,0,0,0
1753655323,,0,0,0,0,0,0
1753655324,,0,0,0,0,0,0
1753655325,,0,0,0,0,0,0
1753655326,,0,0,0,0,0,0
1753655327,,0,0,0,0,0,0
1753655328,,0,0,0,0,0,0
1753655329,,0,0,0,0,0,0
1753655330,,0,0,0,0,0,0
1753655331,,0,0,0,0,0,0
1753655332,,0,0,0,0,0,0
1753655333,,0,0,0,0,0,0
1753655334,,0,0,0,0,0,0
1753655335,,0,0,0,0,0,0
1753655336,,0,0,0,0,0,0
1753655337,,0,0,0,0,0,0
1753655338,,0,0,0,0,0,0
1753655339,,0,0,0,0,0,0
1753655340,,0,0,0,0,0,0
1753655341,,0,0,0,0,0,0
1753655342,,0,0,0,0,0,0
1753655343,,0,0,0,0,0,0
1753655344,,0,0,0,0,0,0
1753655345,,0,0,0,0,0,0
1753655346,,0,0,0,0,0,0
1753655347,,0,0,0,0,0,0
1753655348,,0,0,0,0,0,0
1753655350,,0,0,0,0,0,0
1753655351,,0,0,0,0,0,0
1753655352,,0,0,0,0,0,0
